timestamp,local_timestamp,exchange,symbol,ask_1_price,ask_1_qty,ask_2_price,ask_2_qty,ask_3_price,ask_3_qty,ask_4_price,ask_4_qty,ask_5_price,ask_5_qty,ask_6_price,ask_6_qty,ask_7_price,ask_7_qty,ask_8_price,ask_8_qty,ask_9_price,ask_9_qty,ask_10_price,ask_10_qty,bid_1_price,bid_1_qty,bid_2_price,bid_2_qty,bid_3_price,bid_3_qty,bid_4_price,bid_4_qty,bid_5_price,bid_5_qty,bid_6_price,bid_6_qty,bid_7_price,bid_7_qty,bid_8_price,bid_8_qty,bid_9_price,bid_9_qty,bid_10_price,bid_10_qty
1715247529168,1715247529099921000,GATE,SOLUSDT,141.864,1,141.865,8,141.872,14,141.875,3,141.876,13,141.877,3,141.88,16,141.887,11,141.889,3,141.89,5,141.863,3,141.862,3,141.861,1,141.86,4,141.859,10,141.853,4,141.851,2,141.849,4,141.848,13,141.847,2
1715247529197,1715247529195550000,GATE,SOLUSDT,141.864,1,141.865,8,141.872,14,141.875,3,141.876,13,141.877,3,141.88,16,141.887,11,141.889,3,141.89,5,141.863,3,141.862,3,141.861,1,141.86,4,141.859,10,141.853,4,141.851,2,141.849,4,141.848,13,141.847,2
1715247529329,1715247529296909000,GATE,SOLUSDT,141.864,1,141.865,3,141.872,14,141.875,3,141.876,13,141.877,3,141.88,16,141.887,11,141.889,3,141.89,1,141.863,4,141.862,3,141.861,1,141.86,3,141.859,10,141.851,2,141.849,8,141.848,13,141.847,2,141.844,9
1715247529418,1715247529392539000,GATE,SOLUSDT,141.864,1,141.865,3,141.872,14,141.875,3,141.876,13,141.877,3,141.88,16,141.887,11,141.889,3,141.89,1,141.863,4,141.862,3,141.861,1,141.86,3,141.859,10,141.851,2,141.849,8,141.848,13,141.847,2,141.844,9
1715247529538,1715247529493192000,GATE,SOLUSDT,141.864,1,141.865,3,141.871,4,141.872,14,141.875,3,141.876,13,141.877,3,141.88,16,141.887,11,141.889,3,141.863,4,141.862,3,141.861,1,141.86,3,141.859,10,141.851,2,141.849,8,141.848,13,141.847,2,141.844,9
1715247529631,1715247529602747000,GATE,SOLUSDT,141.864,1,141.865,3,141.871,4,141.872,14,141.875,3,141.876,13,141.877,3,141.88,16,141.887,11,141.889,3,141.863,4,141.862,3,141.861,1,141.86,3,141.859,10,141.851,2,141.849,8,141.848,13,141.847,2,141.844,9
1715247529760,1715247529696539000,GATE,SOLUSDT,141.864,1,141.865,3,141.871,4,141.872,14,141.875,3,141.876,13,141.877,3,141.88,16,141.889,3,141.89,1,141.863,4,141.862,3,141.861,1,141.86,3,141.859,10,141.851,2,141.849,8,141.848,13,141.847,2,141.844,9
1715247529861,1715247529796410000,GATE,SOLUSDT,141.876,13,141.88,16,141.889,3,141.89,1,141.892,16,141.9,4,141.901,8,141.902,1,141.903,36,141.905,11,141.875,8,141.865,17,141.864,9,141.863,3,141.859,10,141.851,2,141.849,8,141.848,13,141.847,2,141.844,9
1715247529970,1715247529910939000,GATE,SOLUSDT,141.876,14,141.88,16,141.889,3,141.892,16,141.897,16,141.9,4,141.901,5,141.907,11,141.908,11,141.909,3,141.875,17,141.868,4,141.867,13,141.865,14,141.864,8,141.863,3,141.859,10,141.851,2,141.849,8,141.848,13
1715247530073,1715247530016724000,GATE,SOLUSDT,141.876,14,141.88,16,141.889,3,141.892,16,141.897,16,141.901,5,141.907,3,141.908,11,141.909,3,141.912,1,141.875,15,141.871,13,141.87,14,141.868,18,141.867,13,141.865,2,141.864,8,141.863,3,141.859,10,141.851,2
