timestamp,local_timestamp,exchange,symbol,ask_1_price,ask_1_qty,ask_2_price,ask_2_qty,ask_3_price,ask_3_qty,ask_4_price,ask_4_qty,ask_5_price,ask_5_qty,ask_6_price,ask_6_qty,ask_7_price,ask_7_qty,ask_8_price,ask_8_qty,ask_9_price,ask_9_qty,ask_10_price,ask_10_qty,bid_1_price,bid_1_qty,bid_2_price,bid_2_qty,bid_3_price,bid_3_qty,bid_4_price,bid_4_qty,bid_5_price,bid_5_qty,bid_6_price,bid_6_qty,bid_7_price,bid_7_qty,bid_8_price,bid_8_qty,bid_9_price,bid_9_qty,bid_10_price,bid_10_qty
1715176701416,1715176701457,GATE,SOLUSDT,147.567,1,147.574,2,147.575,9,147.576,2,147.578,12,147.58,16,147.585,11,147.586,13,147.592,11,147.593,11,147.562,1,147.561,16,147.556,3,147.54,3,147.538,11,147.537,4,147.532,17,147.529,11,147.527,2,147.524,9
1715176701493,1715176701493,GATE,ETHUSDT,3031.2,69.3,3031.25,3.29,3031.4,1.9,3031.45,3.08,3031.5,6.6,3031.55,14.6,3031.6,11.1,3031.75,3.73,3031.8,13.62,3031.85,0.66,3031.15,46.01,3031.05,1.13,3031,0.51,3030.9,4.08,3030.85,5.6,3030.8,11.91,3030.7,4.23,3030.65,30.07,3030.6,11.35,3030.5,10.13
1715176701561,1715176701557,GATE,SOLUSDT,147.574,2,147.575,9,147.579,11,147.58,16,147.586,13,147.592,11,147.593,11,147.597,8,147.598,18,147.6,17,147.566,4,147.563,4,147.562,1,147.561,16,147.556,3,147.552,15,147.546,11,147.54,3,147.538,11,147.537,4
1715176701563,1715176701565,GATE,BNBUSDT,586,1.532,586.05,3.642,586.1,2.134,586.15,2.049,586.2,20.321,586.25,9.455,586.3,6.594,586.35,12.105,586.4,15.465,586.45,35.04,585.95,10.585,585.9,12.897,585.85,6.882,585.8,8.804,585.75,16.45,585.7,12.685,585.65,10.579,585.6,9.745,585.55,14.09,585.5,27.869
1715176701599,1715176701593,GATE,ETHUSDT,3031.2,38.58,3031.45,0.5,3031.5,0.06,3031.55,9.64,3031.6,11.1,3031.75,3.73,3031.8,13.6,3031.85,0.66,3031.95,3.58,3032,5.76,3031.15,60.69,3031.1,0.66,3031.05,1.13,3031,0.51,3030.95,5.63,3030.9,4.1,3030.85,5.5,3030.8,31.69,3030.7,4.23,3030.65,26.1
1715176701643,1715176701655,GATE,BNBUSDT,586,0.579,586.05,5.235,586.1,2.134,586.15,13.566,586.2,20.321,586.25,9.455,586.3,6.594,586.35,12.105,586.4,15.598,586.45,35.04,585.95,10.585,585.9,12.897,585.85,6.882,585.8,8.804,585.75,16.45,585.7,12.685,585.65,10.712,585.6,9.745,585.55,14.09,585.5,27.869
1715176701671,1715176701669,GATE,SOLUSDT,147.575,9,147.579,11,147.58,16,147.586,13,147.59,11,147.591,11,147.598,18,147.6,17,147.602,11,147.603,5,147.574,5,147.567,2,147.561,16,147.556,3,147.54,3,147.538,11,147.537,6,147.535,3,147.53,17,147.529,11
1715176701702,1715176701695,GATE,ETHUSDT,3031.2,3.3,3031.35,4.35,3031.4,7.21,3031.45,0.5,3031.5,0.06,3031.55,9.64,3031.6,11.09,3031.65,5.8,3031.75,5.26,3031.8,13.6,3031.15,40.21,3031.05,1.13,3031,0.37,3030.95,12.86,3030.9,2.67,3030.85,5.55,3030.8,31.79,3030.7,4.18,3030.65,26.45,3030.6,6.38
1715176701757,1715176701754,GATE,SOLUSDT,147.575,9,147.579,11,147.58,16,147.586,13,147.59,11,147.591,11,147.598,18,147.6,17,147.602,11,147.603,5,147.574,5,147.567,2,147.561,16,147.556,3,147.541,14,147.54,3,147.538,11,147.537,6,147.535,8,147.53,17
1715176701750,1715176701758,GATE,BNBUSDT,586,3.829,586.05,6.241,586.1,2.134,586.15,13.566,586.2,20.321,586.25,9.455,586.3,6.594,586.35,12.105,586.4,15.598,586.45,35.04,585.95,10.585,585.9,12.897,585.85,6.882,585.8,8.804,585.75,16.45,585.7,12.685,585.65,10.712,585.6,9.745,585.55,14.09,585.5,27.869
1715176701798,1715176701797,GATE,ETHUSDT,3031.2,26.55,3031.25,3.51,3031.3,5.78,3031.35,4.35,3031.4,7.21,3031.45,0.5,3031.5,0.06,3031.55,9.64,3031.6,11.11,3031.75,5.26,3031.15,31.04,3031.05,1.13,3031,0.37,3030.95,0.03,3030.85,5.55,3030.8,23.15,3030.7,4.18,3030.65,20.16,3030.6,6.38,3030.5,8.4
1715176701861,1715176701856,GATE,SOLUSDT,147.574,5,147.575,9,147.58,16,147.583,11,147.585,15,147.586,13,147.591,11,147.598,18,147.599,15,147.6,17,147.562,1,147.561,16,147.556,3,147.545,4,147.541,14,147.54,3,147.535,8,147.53,17,147.529,11,147.527,2
1715176701873,1715176701868,GATE,BNBUSDT,586,3.829,586.05,3.636,586.1,6.634,586.15,9.107,586.2,20.321,586.25,9.455,586.3,6.594,586.35,12.105,586.4,15.598,586.45,35.04,585.95,6.085,585.9,12.897,585.85,6.882,585.8,8.804,585.75,16.45,585.7,12.685,585.65,10.712,585.6,9.745,585.55,14.09,585.5,27.869
1715176701899,1715176701895,GATE,ETHUSDT,3031.2,26.54,3031.25,3.51,3031.3,5.78,3031.35,4.35,3031.4,7.21,3031.45,0.5,3031.5,0.06,3031.55,9.64,3031.6,11.09,3031.75,10.58,3031.15,19.11,3031.05,10.63,3031,0.37,3030.95,0.03,3030.85,5.55,3030.8,16.65,3030.75,1.4,3030.7,10.47,3030.65,15.24,3030.6,6.38
1715176701961,1715176701956,GATE,SOLUSDT,147.569,1,147.57,8,147.574,4,147.575,9,147.579,12,147.58,16,147.585,11,147.586,13,147.591,11,147.598,18,147.563,2,147.562,1,147.561,16,147.556,3,147.546,11,147.545,4,147.541,14,147.54,3,147.538,11,147.535,8
1715176701900,1715176701963,GATE,BNBUSDT,586,3.829,586.05,10.48,586.1,6.634,586.15,9.101,586.2,20.321,586.25,9.455,586.3,6.594,586.35,12.105,586.4,15.598,586.45,35.04,585.95,6.085,585.9,12.897,585.85,6.882,585.8,8.804,585.75,16.45,585.7,12.685,585.65,10.712,585.6,9.745,585.55,14.09,585.5,27.869
1715176701989,1715176701990,GATE,ETHUSDT,3031.2,26.54,3031.25,3.51,3031.3,5.78,3031.35,0.66,3031.4,7.21,3031.45,0.5,3031.5,0.06,3031.55,9.64,3031.6,11.11,3031.75,10.58,3031.15,34.11,3031.1,0.14,3031.05,1.13,3031,0.37,3030.9,2.65,3030.85,5.55,3030.8,16.65,3030.75,1.4,3030.7,10.47,3030.65,15.24
1715176702063,1715176702058,GATE,SOLUSDT,147.57,8,147.575,9,147.579,12,147.58,16,147.586,13,147.598,18,147.599,15,147.6,17,147.602,11,147.603,5,147.569,6,147.568,5,147.561,16,147.556,3,147.546,11,147.545,4,147.541,14,147.54,3,147.538,11,147.535,8
1715176702033,1715176702059,GATE,BNBUSDT,586,3.829,586.05,10.474,586.1,6.634,586.15,9.101,586.2,20.321,586.25,9.455,586.3,6.594,586.35,12.105,586.4,15.598,586.45,35.04,585.95,6.085,585.9,12.897,585.85,6.882,585.8,8.804,585.75,16.45,585.7,12.685,585.65,10.712,585.6,9.745,585.55,14.09,585.5,27.869
1715176702095,1715176702088,GATE,ETHUSDT,3031.2,26.54,3031.25,3.51,3031.3,5.78,3031.35,3.17,3031.4,7.21,3031.45,0.5,3031.5,0.06,3031.55,9.64,3031.6,11.11,3031.75,10.58,3031.15,34.11,3031.1,0.14,3031.05,1.13,3031,0.37,3030.95,0.66,3030.85,5.55,3030.8,16.65,3030.75,1.4,3030.7,10.47,3030.65,15.24
1715176702152,1715176702154,GATE,BNBUSDT,586,3.829,586.05,6.313,586.1,2.134,586.15,17.761,586.2,20.321,586.25,9.455,586.3,6.594,586.35,12.105,586.4,15.598,586.45,23.1,585.95,6.085,585.9,12.897,585.85,6.882,585.8,8.804,585.75,16.45,585.7,12.685,585.65,10.712,585.6,9.745,585.55,14.09,585.5,27.869
