timestamp,local_timestamp,exchange,symbol,side,price,qty
1715176703642,1715176703643,GATE,ETHUSDT,SELL,3031.7,2.48
1715176703643,1715176703643,GATE,ETHUSDT,SELL,3031.7,0.28
1715176703883,1715176703876,GATE,ETHUSDT,SELL,3031.7,0.06
1715176703921,1715176703915,GATE,ETHUSDT,SELL,3031.7,0.5
1715176704824,1715176704816,GATE,ETHUSDT,BUY,3031.75,1.53
1715176704826,1715176704820,GATE,ETHUSDT,BUY,3031.8,1.91
1715176704826,1715176704820,GATE,ETHUSDT,BUY,3031.8,0.01
1715176704834,1715176704829,GATE,ETHUSDT,BUY,3031.95,0.01
1715176704834,1715176704829,GATE,ETHUSDT,BUY,3031.95,0.06
1715176704834,1715176704829,GATE,ETHUSDT,BUY,3031.95,3.51
1715176704891,1715176704898,GATE,ETHUSDT,BUY,3032,0.02
1715176704891,1715176704898,GATE,ETHUSDT,BUY,3032,0.02
1715176704891,1715176704898,GATE,ETHUSDT,BUY,3032,0.01
1715176704891,1715176704898,GATE,ETHUSDT,BUY,3032,0.01
1715176704891,1715176704898,GATE,ETHUSDT,BUY,3032,0.1
1715176704891,1715176704898,GATE,ETHUSDT,BUY,3032,0.5
1715176704891,1715176704898,GATE,ETHUSDT,BUY,3032,0.1
1715176704891,1715176704899,GATE,ETHUSDT,BUY,3032,5
1715176704892,1715176704899,GATE,ETHUSDT,BUY,3032.05,0.01
1715176704892,1715176704899,GATE,ETHUSDT,BUY,3032.05,0.01
1715176704894,1715176704899,GATE,ETHUSDT,BUY,3032.1,0.5
1715176704895,1715176704899,GATE,ETHUSDT,BUY,3032.1,3.85
1715176704895,1715176704899,GATE,ETHUSDT,BUY,3032.4,0.01
1715176704895,1715176704899,GATE,ETHUSDT,BUY,3032.4,0.09
1715176704895,1715176704899,GATE,ETHUSDT,BUY,3032.4,0.01
1715176704895,1715176704899,GATE,ETHUSDT,BUY,3032.4,0.39
1715176704895,1715176704899,GATE,ETHUSDT,BUY,3032.4,0.47
